codigo_municipio;municipio;uf;ano;prestadores;servicos;populacao;agua;esgoto
260810;João Alfredo;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;32939;19835;
260820;Joaquim Nabuco;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26082040] Prefeitura Municipal de Joaquim Nabuco - PMJN";"Água; Res Sólidos";16021;11605;
260825;Jucati;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26082540] Prefeitura Municipal de Jucati - PMJ";"Água; Res Sólidos";11202;3985;
260830;Jupi;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;14525;2576;
260840;Jurema;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26084040] Prefeitura Municipal de Jurema - PMJ";"Água; Res Sólidos";15171;13000;
260845;Lagoa do Carro;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;17454;9102;
260850;Lagoa do Itaenga;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;21276;16821;
260860;Lagoa do Ouro;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26086040] SECRETARIA DE OBRAS E URBANISMO - SOU";"Água; Res Sólidos";12865;6852;
260870;Lagoa dos Gatos;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;16161;9815;
260875;Lagoa Grande;PE;2015;"[26087511] Prefeitura Municipal de Lagoa Grande - PMLG; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26087540] PREFEITURA MUNICIPAL DE LAGOA GRANDE - PMLG/SEIMA";"Esgoto; Água e Esgoto; Res Sólidos";24757;14898;13399
260880;Lajedo;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;39240;39146;
260890;Limoeiro;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;56269;43432;
260900;Macaparana;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26090040] Prefeitura Municipal de Macaparana - PMM";"Água; Res Sólidos";25011;17623;
260910;Machados;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;15313;8871;
260915;Manari;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;20302;7347;
260920;Maraial;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26092040] Secretaria de Infra Estrutura de Maraial - SECIEM";"Água; Res Sólidos";11711;4529;
260930;Mirandiba;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26093040] Prefeitura Municipal Mirandiba - PE - PMM";"Água; Res Sólidos";15098;12707;
261430;Moreilândia;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;11242;5336;
260940;Moreno;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26094040] Prefeitura Municipal do Moreno - PMM";"Água e Esgoto; Res Sólidos";61016;47896;18000
260950;Nazaré da Mata;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26095040] Prefeitura Municipal de Nazaré da Mata - PMNM";"Água e Esgoto; Res Sólidos";32064;29421;7616
260960;Olinda;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26096040] SECRETARIA DE SERVIÇOS PÚBLICOS DE OLINDA - SSP";"Água e Esgoto; Res Sólidos";389494;341891;140866
260970;Orobó;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26097040] PREFEITURA - PMO";"Água; Res Sólidos";23663;7434;
260980;Orocó;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;14445;5643;
260990;Ouricuri;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26099040] PREFEITURA MUNICIPAL DE OURICURI - PMO";"Água; Res Sólidos";67676;48928;
261000;Palmares;PE;2015;[26100011] Serviço Autônomo de Águas e Esgotos - SAAE;Água;62300;52559;
261010;Palmeirina;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26101040] Prefeitura Municipal de Palmeirina - PMP";"Água; Res Sólidos";7969;5303;
261020;Panelas;PE;2015;"[26102011] Prefeitura Municipal de Panelas - PMP; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26102040] Prefeitura Municipal de Panelas - PMP";"Esgoto; Água; Res Sólidos";26464;16338;14410
261030;Paranatama;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26103040] Prefeitura Municipal de Paranatama - PMP";"Água; Res Sólidos";11357;1392;
261040;Parnamirim;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26104040] Prefeitura Municipal de Parnamirim - PMP";"Água; Res Sólidos";21193;12236;
261050;Passira;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;28982;17454;
261060;Paudalho;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26106040] Secretaria de Obras e Serviços Públicos - SEOSP";"Água; Res Sólidos";55028;32583;
261070;Paulista;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água e Esgoto;322730;271208;124297
261080;Pedra;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;22401;10734;
261090;Pesqueira;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26109040] Prefeitura Municipal de Pesqueira - PMP";"Água; Res Sólidos";66153;40933;
261100;Petrolândia;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26110040] Prefeitura Municipal de Petrolândia - PMP";"Água; Res Sólidos";35342;25476;
261110;Petrolina;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26111040] Prefeitura Municipal - PM";"Água e Esgoto; Res Sólidos";331951;308321;209527
261120;Poção;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;11265;6686;
261130;Pombos;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;26841;19900;
261140;Primavera;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;14509;6403;
261150;Quipapá;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;25536;13039;
261153;Quixaba;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;6823;3605;
261160;Recife;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26116040] Empresa de Manutenção e Limpeza Urbana - EMLURB";"Água e Esgoto; Res Sólidos";1617183;1369839;646006
261170;Riacho das Almas;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;20177;12754;
261180;Ribeirão;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;46659;31907;
261190;Rio Formoso;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26119040] Robson Jerônimo Lins de Oliveira - pmrf";"Água e Esgoto; Res Sólidos";23181;11195;3967
261200;Sairé;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;10437;9731;
261210;Salgadinho;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;10423;3752;
261220;Salgueiro;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26122040] PREFEITURA MUNICIPAL DO SALGUEIRO - PMS";"Água e Esgoto; Res Sólidos";59769;59769;19937
261230;Saloá;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26123040] Prefeitura Municipal de Saloá   Secretaria Municipal de Meio Ambiente - PMS";"Água; Res Sólidos";15742;5552;
261240;Sanharó;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;25047;20948;
261245;Santa Cruz;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;14857;6597;
261247;Santa Cruz da Baixa Verde;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26124740] Prefeitura Municipal de Santa Cruz da    Baixa Verde - PMSCBV";"Água; Res Sólidos";12375;191;
261250;Santa Cruz do Capibaribe;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;101485;78656;
261255;Santa Filomena;PE;2015;"[26125511] Prefeitura Municipal de Santa Filomena - PMSF; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26125540] PREFEITURA MUNICIPAL DE SANTA FILOMENA - PGCM";"Esgoto; Água; Res Sólidos";14172;5008;14172
261260;Santa Maria da Boa Vista;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;41293;17308;
261270;Santa Maria do Cambucá;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26127040] Secretaria Municipal de Saúde - SMS";"Água; Res Sólidos";13826;6775;
261280;Santa Terezinha;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;11627;8557;
261290;São Benedito do Sul;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;15305;5975;
261300;São Bento do Una;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;57659;27118;
261310;São Caitano;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26131040] Prefeitura Municipal de São Caetano - PMSC";"Água; Res Sólidos";36763;29594;
261320;São João;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;22403;13749;
261330;São Joaquim do Monte;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26133040] Município de São Joaquim do Monte - Prefeitura - PMSJM";"Água; Res Sólidos";21171;16087;
261340;São José da Coroa Grande;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;20335;19152;
261350;São José do Belmonte;PE;2015;"[26135011] Prefeitura Municipal de São José do Belmonte - PMSJB; [26116000] Companhia Pernambucana de Saneamento - COMPESA";"Esgoto; Água";33677;20351;21500
261360;São José do Egito;PE;2015;"[26136011] Prefeitura Municipal de São José do Egito - PMSJE; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26136040] Prefeitura Municipal de São José do Egito - PMSJE";"Esgoto; Água; Res Sólidos";33365;24606;21971
261370;São Lourenço da Mata;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26137040] PREFEITURA MUNICIPAL DE SÃO LOURENÇO DA MATA - PMSLM";"Água e Esgoto; Res Sólidos";110264;74262;10603
261380;São Vicente Ferrer;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;17763;8279;
261390;Serra Talhada;PE;2015;"[26139011] Prefeitura Municipal de Serra Talhada - PMST; [26116000] Companhia Pernambucana de Saneamento - COMPESA";"Esgoto; Água";84352;84352;65450
261400;Serrita;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26140040] secretaria de meio ambiente de serrita - semas";"Água; Res Sólidos";19017;10802;
261410;Sertânia;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;35367;19693;
261420;Sirinhaém;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água e Esgoto;44187;25384;7308
261440;Solidão;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26144040] secretaria de obras e saneamento - so";"Água; Res Sólidos";5949;2095;
261450;Surubim;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;63166;63166;
261460;Tabira;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;27958;25816;
261470;Tacaimbó;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26147040] PREFEITURA MUNICPAL DE TACAIMBÓ - PMT";"Água; Res Sólidos";12891;8999;
261480;Tacaratu;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;24626;15281;
261485;Tamandaré;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26148540] Prefeitura Municipal de Tamandaré - PMT";"Água e Esgoto; Res Sólidos";22591;22591;22591
261500;Taquaritinga do Norte;PE;2015;"[26150011] Prefeitura Municipal de Taquaritinga do Norte - PMTN; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26150040] Secretaria de Obras e Urbanismo - SEURB";"Esgoto; Água; Res Sólidos";27592;8630;23000
261510;Terezinha;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;7057;3602;
261520;Terra Nova;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;10185;9700;
261530;Timbaúba;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26153040] Secretaria de Serviços Urbanos - SSU";"Água; Res Sólidos";53581;47019;
261540;Toritama;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;42123;34414;
261550;Tracunhaém;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26155040] PREFEITURA MUNICIPAL DE TRACUNHAÉM - PMT";"Água; Res Sólidos";13596;10248;
261560;Trindade;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;29519;29519;
261570;Triunfo;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26157040] Prefeitura Municipal de Triunfo - PMT";"Água; Res Sólidos";15250;7946;
261580;Tupanatinga;PE;2015;"[26158011] Prefeitura Municipal de Tupanatinga - PMT; [26116000] Companhia Pernambucana de Saneamento - COMPESA";"Esgoto; Água";26454;11835;10000
261590;Tuparetama;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;8149;8149;
261600;Venturosa;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26160040] PREFEITURA MUNICIPAL DE VENTUROSA - PMV";"Água; Res Sólidos";17870;8992;
261610;Verdejante;PE;2015;[26116000] Companhia Pernambucana de Saneamento - COMPESA;Água;9450;9376;
261618;Vertente do Lério;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26161840] PREFEITURA MUNICIPAL DE VERTENTE DO LÉRIO - PMVL";"Água; Res Sólidos";7746;2991;
261620;Vertentes;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26162040] Prefeitura Municipal de Vertentes - PMV";"Água; Res Sólidos";19976;14625;
261630;Vicência;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26163040] PREFEITURA MUNICIPAL DE VICENCIA - PMV";"Água; Res Sólidos";32157;14249;
261640;Vitória de Santo Antão;PE;2015;"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26164040] Prefeitura Municipal da Vitoria de Santo Antão - PMV";"Água e Esgoto; Res Sólidos";135805;100408;38222
261650;Xexéu;PE;2015;[26165011] Serviço Autônomo de Água e Esgoto - SAAE;Água;14584;9300;
240010;Acari;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24001040] PREFEITURA MUNICIPAL DE ACARI - PMA";"Água e Esgoto; Res Sólidos";11344;9151;9151
240020;Açu;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24002040] Secretaria Adjunta de Serviços Públicos - SERVIP";"Água; Res Sólidos";57292;42364;
240030;Afonso Bezerra;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24003040] SECRETARIA DE OBRAS E SERVIÇOS URBANOS - SOSUR";"Água e Esgoto; Res Sólidos";11202;5475;4706
240040;Água Nova;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24004040] SECRETARIA MUNICIPAL DE INFRA - ESTRUTUTA E SERVIÇOS URBANOS - SEMISU";"Água; Res Sólidos";3210;2055;
240050;Alexandria;RN;2015;[24005011] Serviço Autônomo de Água e Esgoto de Alexandria - SAAE;Água e Esgoto;13852;13512;5513
240060;Almino Afonso;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24006040] PREFEITURA MUNICIPAL DE ALMINO AFONSO - PMAA";"Água; Res Sólidos";4899;3499;
240070;Alto do Rodrigues;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24007040] Prefeitura Municipal - PM";"Água e Esgoto; Res Sólidos";13915;9966;197
240080;Angicos;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;11907;10507;
240090;Antônio Martins;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24009040] PREFEITURA MUNICIPAL DE ANTONIO MARTINS - PMAA";"Água e Esgoto; Res Sólidos";7205;2879;1527
240100;Apodi;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24010040] PREFEITURA MUNICIPAL DE APODI - PMA";"Água; Res Sólidos";36189;18584;
240110;Areia Branca;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24011040] Prefeitura Municipal de Areia Branca - PMAB";"Água; Res Sólidos";27356;21955;
240120;Arês;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;14042;8876;
240130;Augusto Severo;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24013040] Prefeitural Municipal de Campo Grande - PMAS";"Água; Res Sólidos";9716;5232;
240140;Baía Formosa;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24014040] PREFEITURA MUNICIPAL DE BAÍA FORMOSA - PMBF";"Água; Res Sólidos";9182;7634;
240145;Baraúna;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;27238;17132;
240150;Barcelona;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24015040] Secretaria Municipal de Servios Urbanos, Obras e Viao - SMSUOV";"Água; Res Sólidos";4066;3861;
240160;Bento Fernandes;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24016040] SECRETARIA MUNICIPAL DE OBRAS TRANSPORTES E SERVIÇOS URBANOS - SMOTS";"Água; Res Sólidos";5458;2277;
240165;Bodó;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24016540] Prefeitura Municipal de Bodó - RN";"Água; Res Sólidos";2358;1367;
240170;Bom Jesus;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;10114;7387;
240180;Brejinho;RN;2015;"[24018011] Serviço Autônomo de Água e Esgoto - SAAE; [24018040] PREFEITURA MUNICIPAL DE BREJINHO - PMB";"Água; Res Sólidos";12509;8925;
240185;Caiçara do Norte;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;6587;4788;
240190;Caiçara do Rio do Vento;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água e Esgoto;3608;2845;916
240200;Caicó;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24020040] PREFEITURA MUNICIPAL DE CAICÓ - RN";"Água e Esgoto; Res Sólidos";67259;61630;5683
240210;Campo Redondo;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água e Esgoto;11066;5651;1098
240220;Canguaretama;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24022040] Secretaria Municipal de Obras e Serviços Públicos - SEMOSP";"Água; Res Sólidos";33623;22089;
240230;Caraúbas;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;20564;14514;
240240;Carnaúba dos Dantas;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24024040] PREFEITURA MUNICIPAL DE CARNAÚBA DOS DANTAS - PMCD";"Água; Res Sólidos";8045;5227;
240250;Carnaubais;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água e Esgoto;10760;3167;2405
240260;Ceará-Mirim;RN;2015;[24026011] Serviço Autônomo de Águas e Esgotos - SAAE;Água e Esgoto;72878;69989;24821
240270;Cerro Corá;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;11318;5807;
240280;Coronel Ezequiel;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24028040] Prefeitura Municipal de Coronel Ezequiel - PMCE";"Água; Res Sólidos";5587;2350;
240290;Coronel João Pessoa;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24029040] CONSTRUTORA SERRA NOVA - CSN";"Água; Res Sólidos";4963;1700;
240300;Cruzeta;RN;2015;"[24030011] Prefeitura Municipal de Cruzeta - PMC; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24030040] Secretaria Municipal de Infraestrutura, Serviços Urbano - SMISU";"Esgoto; Água; Res Sólidos";8164;6682;6000
240310;Currais Novos;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água e Esgoto;44887;37929;30087
240320;Doutor Severiano;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água e Esgoto;7184;3756;1392
240330;Encanto;RN;2015;"[24033011] Prefeitura Municipal de Encanto - PME; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24033040] PREFEITURA MUNICIPAL  DE ENCANTO - PME";"Esgoto; Água; Res Sólidos";5593;2464;5593
240340;Equador;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;6087;4707;
240350;Espírito Santo;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água e Esgoto;10727;5120;1679
240360;Extremoz;RN;2015;"[24036011] Serviço Autônomo de Água e Esgotos - SAAE; [24036040] PREFEITURA MUNICIPAL DE EXTREMOZ - PME";"Água; Res Sólidos";27525;27525;
240370;Felipe Guerra;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;6013;3470;
240375;Fernando Pedroza;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;3037;2635;
240380;Florânia;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água e Esgoto;9254;7114;7083
240390;Francisco Dantas;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;2909;1667;
240400;Frutuoso Gomes;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24040040] PREFEITURA MUNICIPAL DE FRUTUOSO GOMES - PMFG";"Água; Res Sólidos";4228;2809;
240420;Goianinha;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água e Esgoto;25292;17435;2752
240430;Governador Dix-Sept Rosado;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;13048;6092;
240440;Grossos;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;10197;7642;
240450;Guamaré;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24045040] SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS URBANOS - SEMOSU";"Água; Res Sólidos";14633;9239;
240460;Ielmo Marinho;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24046040] Secretaria de Obras e Serviços Urbanos - SEMO";"Água; Res Sólidos";13400;1869;
240470;Ipanguaçu;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24047040] Prefeitura Municipal de Ipanguaçu - PMI";"Água; Res Sólidos";15147;3842;
240480;Ipueira;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24048040] PREFEITURA MUNICIPAL DE IPUEIRA - PMI";"Água; Res Sólidos";2221;2020;
240490;Itaú;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;5878;5161;
240500;Jaçanã;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24050040] Prefeitura Municipal de Jaçana - PMJ";"Água; Res Sólidos";8827;3938;
240510;Jandaíra;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;6898;3340;
240520;Janduís;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;5419;4101;
240530;Januário Cicco;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;9879;3518;
240540;Japi;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;5366;3937;
240550;Jardim de Angicos;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;2669;1432;
240560;Jardim de Piranhas;RN;2015;"[24056011] Prefeitura Municipal de Jardim de Piranhas - PMJP; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24056040] MUNICÍPIO DE JARDIM DE PIRANHAS - PMJP";"Esgoto; Água; Res Sólidos";14606;11276;11459
240570;Jardim do Seridó;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24057040] Prefeitura Municipal de Jardim do Seridó - PMJS";"Água; Res Sólidos";12553;10192;
240580;João Câmara;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24058040] PREFEITURA MUNICIPAL DE JOÃO CAMARA - PMJC";"Água e Esgoto; Res Sólidos";34585;25385;9237
240590;João Dias;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24059040] Prefeitura Municipal de João Dias - PMJD";"Água; Res Sólidos";2691;972;
240600;José da Penha;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água e Esgoto;6049;3651;413
240610;Jucurutu;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24061040] Secretária de Serviços Urbanos - SSU";"Água e Esgoto; Res Sólidos";18450;11341;3757
240615;Jundiá;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24061540] PREFEITURA MUNICIPAL DE JUNDIA - PMJ";"Água; Res Sólidos";3851;1032;
240620;Lagoa d Anta;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;6692;4307;
240630;Lagoa de Pedras;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24063040] SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE - SMAMA";"Água; Res Sólidos";7478;4203;
240640;Lagoa de Velhos;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;2765;2765;
240650;Lagoa Nova;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24065040] PREFEITURA MUNICIPAL DE LAGOA NOVA - PMLN";"Água e Esgoto; Res Sólidos";15274;7586;5042
240660;Lagoa Salgada;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;8142;5387;
240670;Lajes;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24067040] Secretaria de Obras e Serviços Urbanos - SEMOS";"Água e Esgoto; Res Sólidos";11151;8840;6179
240680;Lajes Pintadas;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água e Esgoto;4803;2489;1512
240690;Lucrécia;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24069040] PREFEITURA MUNICIPAL DE LUCRECIA - PML";"Água e Esgoto; Res Sólidos";3933;2416;2468
